brand,sales,price,feat,modePrice,discount
minute.maid,12800,1.99,0,1.99,0
minute.maid,20352,1.99,0,1.99,0
minute.maid,16768,2.06,0,1.99,0
minute.maid,7744,2.39,0,1.99,0
minute.maid,5504,2.23,0,1.99,0
minute.maid,35136,1.99,1,1.99,0
minute.maid,19456,1.99,0,1.99,0
minute.maid,8576,2.12,0,1.99,0
minute.maid,25279.99999,2.05,1,1.99,0
minute.maid,9152,1.91,1,1.99,1
minute.maid,6016,2.57,0,1.99,0
minute.maid,5440,2.35,0,1.99,0
minute.maid,10176,1.98,0,1.99,1
minute.maid,192640,1.99,1,1.99,0
minute.maid,24255.99999,2.05,0,1.99,0
minute.maid,16000,2.32,0,1.99,0
minute.maid,50048,1.99,1,1.99,0
minute.maid,8512,1.99,0,1.99,0
minute.maid,11648,1.99,0,1.99,0
minute.maid,3456,2.46,0,1.99,0
minute.maid,5248,2.46,0,1.99,0
minute.maid,26624.00001,1.99,1,1.99,0
minute.maid,3200,2.46,0,1.99,0
minute.maid,4736,2.41,0,1.99,0
minute.maid,3584,2.41,0,1.99,0
minute.maid,7232,2.41,0,1.99,0
minute.maid,17216,1.99,1,1.99,0
minute.maid,3712,2.46,0,1.99,0
minute.maid,13248,2.46,0,1.99,0
minute.maid,66431.99999,1.69,1,1.99,1
minute.maid,22464,1.69,0,1.99,1
minute.maid,4032,2.46,1,1.99,0
minute.maid,6272,2.09,0,1.99,0
minute.maid,4480,2.09,0,1.99,0
minute.maid,6976,2.09,0,1.99,0
minute.maid,18688,2.09,0,1.99,0
minute.maid,90816.00004,1.39,1,1.99,1
minute.maid,3584,2.26,0,1.99,0
minute.maid,3200,2.26,0,1.99,0
minute.maid,2688,2.26,0,1.99,0
minute.maid,7488,1.69,1,1.99,1
minute.maid,8128,2.26,0,1.99,0
minute.maid,10688,1.69,0,1.99,1
minute.maid,4736,2.82,0,1.99,0
minute.maid,6400,2.61,0,1.99,0
minute.maid,65600,2.19,1,1.99,0
minute.maid,5760,2.6,0,1.99,0
minute.maid,50560.00001,1.99,1,1.99,0
minute.maid,11968,1.99,0,1.99,0
minute.maid,19648,1.99,1,1.99,0
minute.maid,6144,1.69,0,1.99,1
minute.maid,15360,1.99,1,1.99,0
minute.maid,10496,2.69,0,1.99,0
minute.maid,4544,2.49,0,1.99,0
minute.maid,29760,2.19,1,1.99,0
minute.maid,3392,2.66,0,1.99,0
minute.maid,13760,1.99,1,1.99,0
minute.maid,3072,2.66,0,1.99,0
minute.maid,4416,2.66,0,1.99,0
minute.maid,4032,2.66,0,1.99,0
minute.maid,14208,1.99,1,1.99,0
minute.maid,3520,2.69,0,1.99,0
minute.maid,3264,2.69,0,1.99,0
minute.maid,2304,2.69,0,1.99,0
minute.maid,2624,2.69,0,1.99,0
minute.maid,13312,2.04,1,1.99,0
minute.maid,7296,2.19,1,1.99,0
minute.maid,6464,2.69,0,1.99,0
minute.maid,22336.00001,2.29,1,1.99,0
minute.maid,3840,2.69,0,1.99,0
minute.maid,3904,2.65,1,1.99,0
minute.maid,26752,1.99,1,1.99,0
minute.maid,16320,1.99,1,1.99,0
minute.maid,11200,1.69,0,1.99,1
minute.maid,9472,1.69,0,1.99,1
minute.maid,18688,1.99,1,1.99,0
minute.maid,5376,2.69,0,1.99,0
minute.maid,4608,2.49,0,1.99,0
minute.maid,7040,1.99,0,1.99,0
minute.maid,3648,2.66,0,1.99,0
minute.maid,14784,1.99,1,1.99,0
minute.maid,9920,1.99,0,1.99,0
minute.maid,3328,2.66,0,1.99,0
minute.maid,22143.99999,1.99,1,1.99,0
minute.maid,2432,2.66,0,1.99,0
minute.maid,4480,2.66,0,1.99,0
minute.maid,3840,2.66,0,1.99,0
minute.maid,18880,1.99,1,1.99,0
minute.maid,3200,2.66,0,1.99,0
minute.maid,2496,2.69,0,1.99,0
minute.maid,2624,2.69,0,1.99,0
minute.maid,2752,2.69,0,1.99,0
minute.maid,19008,1.99,1,1.99,0
minute.maid,2304,2.99,0,1.99,0
minute.maid,2880,2.99,0,1.99,0
minute.maid,15552,2.59,1,1.99,0
minute.maid,2432,2.99,0,1.99,0
minute.maid,8192,2.39,1,1.99,0
minute.maid,2176,2.99,0,1.99,0
minute.maid,20672,1.99,1,1.99,0
minute.maid,2112,2.99,0,1.99,0
minute.maid,2048,2.99,0,1.99,0
minute.maid,2176,2.99,0,1.99,0
minute.maid,8768,2.19,1,1.99,0
minute.maid,1792,2.99,0,1.99,0
minute.maid,1984,2.99,0,1.99,0
minute.maid,4800,2.99,0,1.99,0
minute.maid,12480,1.99,1,1.99,0
minute.maid,2048,2.73,0,1.99,0
minute.maid,4864,2.39,0,1.99,0
minute.maid,81919.99998,1.69,1,1.99,1
minute.maid,30592,1.69,0,1.99,1
minute.maid,5056,2.46,1,1.99,0
minute.maid,7040,2.09,0,1.99,0
minute.maid,5696,2.09,0,1.99,0
minute.maid,7360,2.09,0,1.99,0
minute.maid,9792,2.26,0,1.99,0
minute.maid,16064,2.26,0,1.99,0
minute.maid,8384,2.26,0,1.99,0
minute.maid,4992,2.26,0,1.99,0
minute.maid,22079.99999,1.69,1,1.99,1
minute.maid,12352,2.26,0,1.99,0
minute.maid,43584.00002,1.69,1,1.99,1
minute.maid,14208,1.69,0,1.99,1
minute.maid,3776,2.26,0,1.99,0
minute.maid,3584,2.26,0,1.99,0
minute.maid,3328,2.26,0,1.99,0
minute.maid,3264,2.26,0,1.99,0
minute.maid,3392,2.26,0,1.99,0
minute.maid,13376,2.26,0,1.99,0
minute.maid,71423.99998,1.29,1,1.99,1
minute.maid,4224,2.26,0,1.99,0
minute.maid,5696,2.26,0,1.99,0
minute.maid,22720,1.99,1,1.99,0
minute.maid,7168,2.09,0,1.99,0
minute.maid,36544,2.09,0,1.99,0
minute.maid,148672,1.39,1,1.99,1
minute.maid,6208,2.39,0,1.99,0
minute.maid,21184,1.79,1,1.99,1
minute.maid,21568,2.39,0,1.99,0
minute.maid,53503.99998,1.69,1,1.99,1
minute.maid,25279.99999,1.69,0,1.99,1
minute.maid,5248,2.39,0,1.99,0
minute.maid,4992,2.39,0,1.99,0
minute.maid,2688,2.39,0,1.99,0
minute.maid,2432,2.39,0,1.99,0
minute.maid,4032,2.39,0,1.99,0
minute.maid,19520,2.39,0,1.99,0
minute.maid,89664.00003,1.29,1,1.99,1
minute.maid,4608,2.39,0,1.99,0
minute.maid,11648,2.49,1,1.99,0
minute.maid,9728,2.49,1,1.99,0
minute.maid,2560,2.49,0,1.99,0
minute.maid,3008,2.66,0,1.99,0
minute.maid,4352,1.99,0,1.99,0
minute.maid,118464,1.99,1,1.99,0
minute.maid,8768,1.99,0,1.99,0
minute.maid,9152,2.66,0,1.99,0
minute.maid,21376,1.99,1,1.99,0
minute.maid,6528,1.99,0,1.99,0
minute.maid,3840,2.66,0,1.99,0
minute.maid,17088,1.99,1,1.99,0
minute.maid,8512,1.99,0,1.99,0
minute.maid,3648,2.66,0,1.99,0
minute.maid,19136,1.99,1,1.99,0
minute.maid,2560,2.66,0,1.99,0
minute.maid,3072,2.66,0,1.99,0
minute.maid,3712,2.66,0,1.99,0
minute.maid,21056,1.99,1,1.99,0
minute.maid,3904,2.66,0,1.99,0
minute.maid,1664,2.69,0,1.99,0
minute.maid,37375.99999,2.39,1,1.99,0
minute.maid,2688,3.17,0,1.99,0
minute.maid,71359.99998,1.99,1,1.99,0
minute.maid,4288,3.17,0,1.99,0
minute.maid,3648,3.17,0,1.99,0
minute.maid,3520,3.17,0,1.99,0
minute.maid,37631.99999,2.19,1,1.99,0
minute.maid,6208,3.17,0,1.99,0
minute.maid,7104,3.17,0,1.99,0
minute.maid,12928,3.17,0,1.99,0
minute.maid,4544,2.39,0,1.99,0
minute.maid,3584,2.39,0,1.99,0
minute.maid,20864,1.79,1,1.99,1
minute.maid,14656,2.39,0,1.99,0
minute.maid,57664,1.69,1,1.99,1
minute.maid,17472,1.69,0,1.99,1
minute.maid,3072,2.39,0,1.99,0
minute.maid,4352,2.39,0,1.99,0
minute.maid,4288,2.39,0,1.99,0
minute.maid,3840,2.39,0,1.99,0
minute.maid,4480,2.39,0,1.99,0
minute.maid,11840,2.39,0,1.99,0
minute.maid,111552,1.29,1,1.99,1
minute.maid,24512.00001,1.99,1,1.99,0
minute.maid,2432,3.17,0,1.99,0
minute.maid,20544,2.59,1,1.99,0
minute.maid,1920,2.19,1,1.99,0
minute.maid,2944,2.69,0,1.99,0
minute.maid,18304,2.29,1,1.99,0
minute.maid,1920,2.69,0,1.99,0
minute.maid,1728,2.65,1,1.99,0
minute.maid,18176,1.99,1,1.99,0
minute.maid,13184,1.99,1,1.99,0
minute.maid,15424,1.69,0,1.99,1
minute.maid,8128,1.69,0,1.99,1
minute.maid,12224,1.99,1,1.99,0
minute.maid,2816,2.69,0,1.99,0
minute.maid,1984,2.49,0,1.99,0
minute.maid,17600,2.19,1,1.99,0
minute.maid,35328.00001,2.09,0,1.99,0
minute.maid,165248,1.39,1,1.99,1
minute.maid,4800,2.39,0,1.99,0
minute.maid,5952,2.39,0,1.99,0
minute.maid,7872,2.39,0,1.99,0
minute.maid,4928,2.39,0,1.99,0
minute.maid,53632.00001,1.79,1,1.99,1
minute.maid,23744,1.91,0,1.99,1
minute.maid,100224,1.69,1,1.99,1
minute.maid,25344.00001,1.74,0,1.99,1
minute.maid,4736,1.99,0,1.99,0
minute.maid,12032,1.99,0,1.99,0
minute.maid,2432,2.59,0,1.99,0
minute.maid,12416,1.99,0,1.99,0
minute.maid,8256,2.79,0,1.99,0
minute.maid,32191.99999,1.99,1,1.99,0
minute.maid,17216,1.99,0,1.99,0
minute.maid,6592,2.79,0,1.99,0
minute.maid,31616.00001,2.09,1,1.99,0
minute.maid,4160,2.79,0,1.99,0
minute.maid,4480,2.79,0,1.99,0
minute.maid,5248,2.79,0,1.99,0
minute.maid,35712.00001,2.09,1,1.99,0
minute.maid,3968,2.79,0,1.99,0
minute.maid,3712,2.89,0,1.99,0
minute.maid,3520,2.89,0,1.99,0
minute.maid,6656,2.89,0,1.99,0
minute.maid,33792,2.01,1,1.99,0
minute.maid,10048,2.19,1,1.99,0
minute.maid,5696,2.89,0,1.99,0
minute.maid,62336,2.29,1,1.99,0
minute.maid,5184,2.89,0,1.99,0
minute.maid,4288,2.81,1,1.99,0
minute.maid,75520.00001,1.99,1,1.99,0
minute.maid,41664.00002,1.99,1,1.99,0
minute.maid,11200,1.69,0,1.99,1
minute.maid,10048,1.69,0,1.99,1
minute.maid,33855.99999,1.99,1,1.99,0
minute.maid,50880,1.99,1,1.99,0
minute.maid,6272,2.4,0,1.99,0
minute.maid,4352,2.62,0,1.99,0
minute.maid,31807.99999,1.99,1,1.99,0
minute.maid,5120,2.62,0,1.99,0
minute.maid,70783.99997,1.99,1,1.99,0
minute.maid,13568,1.99,0,1.99,0
minute.maid,14592,2.62,0,1.99,0
minute.maid,42239.99998,1.99,1,1.99,0
minute.maid,16448,1.99,0,1.99,0
minute.maid,15296,1.99,0,1.99,0
minute.maid,8704,1.99,0,1.99,0
minute.maid,13056,1.99,0,1.99,0
minute.maid,5888,2.17,0,1.99,0
minute.maid,9088,2.17,0,1.99,0
minute.maid,51712.00001,1.99,1,1.99,0
minute.maid,5056,2.66,0,1.99,0
minute.maid,22784,1.99,1,1.99,0
minute.maid,3584,2.67,0,1.99,0
minute.maid,3456,2.69,0,1.99,0
minute.maid,4864,2.69,0,1.99,0
minute.maid,5184,2.69,0,1.99,0
minute.maid,3520,2.44,0,1.99,0
minute.maid,32576,1.99,1,1.99,0
minute.maid,4544,2.27,1,1.99,0
minute.maid,5760,2.69,0,1.99,0
minute.maid,49152.00002,2.29,1,1.99,0
minute.maid,4032,2.68,0,1.99,0
minute.maid,2688,2.65,1,1.99,0
minute.maid,81151.99997,1.99,1,1.99,0
minute.maid,31744,1.9,1,1.99,1
minute.maid,19456,1.69,0,1.99,1
minute.maid,18240,1.74,0,1.99,1
minute.maid,2944,2.99,0,1.99,0
minute.maid,2944,2.99,0,1.99,0
minute.maid,23104.00001,2.59,1,1.99,0
minute.maid,4416,2.99,0,1.99,0
minute.maid,9920,2.99,0,1.99,0
minute.maid,17536,2.39,1,1.99,0
minute.maid,3136,2.99,0,1.99,0
minute.maid,4288,2.99,0,1.99,0
minute.maid,4288,2.99,0,1.99,0
minute.maid,4800,2.99,0,1.99,0
minute.maid,19072,2.19,1,1.99,0
minute.maid,4032,2.99,0,1.99,0
minute.maid,3712,2.99,0,1.99,0
minute.maid,8704,2.99,0,1.99,0
minute.maid,28672.00001,1.99,1,1.99,0
minute.maid,8384,2.59,0,1.99,0
minute.maid,4544,2.99,0,1.99,0
minute.maid,23424.00001,1.99,1,1.99,0
minute.maid,4096,2.99,0,1.99,0
minute.maid,32704.00001,1.99,1,1.99,0
minute.maid,17856,1.99,0,1.99,0
minute.maid,6784,2.99,0,1.99,0
minute.maid,28480.00001,1.99,1,1.99,0
minute.maid,10240,1.99,0,1.99,0
minute.maid,12224,1.99,0,1.99,0
minute.maid,8000,1.99,0,1.99,0
minute.maid,7424,1.99,0,1.99,0
minute.maid,9600,2.46,0,1.99,0
minute.maid,30336,1.99,1,1.99,0
minute.maid,4928,2.46,0,1.99,0
minute.maid,5248,2.41,0,1.99,0
minute.maid,4032,2.41,0,1.99,0
minute.maid,6272,2.41,0,1.99,0
minute.maid,16000,1.99,1,1.99,0
minute.maid,4736,2.46,0,1.99,0
minute.maid,8704,2.46,0,1.99,0
minute.maid,61952.00002,1.69,1,1.99,1
minute.maid,15552,1.69,0,1.99,1
minute.maid,5696,2.46,1,1.99,0
minute.maid,6080,2.09,0,1.99,0
minute.maid,5696,2.09,0,1.99,0
minute.maid,6144,2.09,0,1.99,0
minute.maid,15360,2.09,0,1.99,0
minute.maid,78784.00004,1.39,1,1.99,1
minute.maid,4864,2.26,0,1.99,0
minute.maid,5632,2.26,0,1.99,0
minute.maid,5632,2.26,0,1.99,0
minute.maid,7552,2.62,0,1.99,0
minute.maid,12288,1.69,1,1.99,1
minute.maid,11968,1.93,0,1.99,1
minute.maid,47040.00002,1.69,1,1.99,1
minute.maid,14592,1.76,0,1.99,1
minute.maid,4480,2.26,0,1.99,0
minute.maid,5504,2.26,0,1.99,0
minute.maid,4288,2.26,0,1.99,0
minute.maid,4608,2.26,0,1.99,0
minute.maid,5312,2.26,0,1.99,0
minute.maid,7680,1.67,0,1.99,1
minute.maid,63807.99998,1.29,1,1.99,1
minute.maid,5504,2.26,0,1.99,0
minute.maid,5312,2.16,0,1.99,0
minute.maid,21888,1.99,1,1.99,0
minute.maid,9792,1.93,0,1.99,1
minute.maid,16000,1.85,0,1.99,1
minute.maid,9344,1.79,0,1.99,1
minute.maid,8448,1.87,0,1.99,1
minute.maid,117760,1.69,1,1.99,1
minute.maid,6016,2.26,0,1.99,0
minute.maid,25919.99999,1.49,0,1.99,1
minute.maid,5056,2.26,0,1.99,0
minute.maid,9024,2.09,0,1.99,0
minute.maid,12672,1.99,0,1.99,0
minute.maid,7360,1.99,0,1.99,0
minute.maid,5824,2.06,0,1.99,0
minute.maid,5120,2.26,0,1.99,0
minute.maid,8128,2.14,0,1.99,0
minute.maid,21952,1.99,1,1.99,0
minute.maid,22336.00001,1.99,0,1.99,0
minute.maid,6208,2.14,0,1.99,0
minute.maid,14464,2.49,1,1.99,0
minute.maid,7296,2.49,1,1.99,0
minute.maid,5376,2.53,0,1.99,0
minute.maid,4416,2.43,0,1.99,0
minute.maid,5312,1.99,0,1.99,0
minute.maid,8192,2.12,0,1.99,0
minute.maid,6784,2.28,0,1.99,0
minute.maid,13376,1.99,1,1.99,0
minute.maid,9088,1.99,0,1.99,0
minute.maid,5376,1.99,0,1.99,0
minute.maid,8064,1.99,0,1.99,0
minute.maid,2816,2.46,0,1.99,0
minute.maid,4864,2.46,0,1.99,0
minute.maid,22336.00001,1.99,1,1.99,0
minute.maid,3200,2.46,0,1.99,0
minute.maid,4224,2.41,0,1.99,0
minute.maid,2304,2.41,0,1.99,0
minute.maid,5248,2.41,0,1.99,0
minute.maid,19584,1.99,1,1.99,0
minute.maid,2432,2.46,0,1.99,0
minute.maid,6656,2.46,0,1.99,0
minute.maid,58047.99997,1.69,1,1.99,1
minute.maid,13056,1.69,0,1.99,1
minute.maid,3264,2.46,1,1.99,0
minute.maid,4992,2.09,0,1.99,0
minute.maid,3840,2.09,0,1.99,0
minute.maid,3072,2.09,0,1.99,0
minute.maid,9536,2.09,0,1.99,0
minute.maid,58367.99997,1.39,1,1.99,1
minute.maid,2880,2.26,0,1.99,0
minute.maid,2688,2.26,0,1.99,0
minute.maid,3712,2.26,0,1.99,0
minute.maid,16768,1.69,1,1.99,1
minute.maid,6656,2.26,0,1.99,0
minute.maid,27967.99999,1.69,1,1.99,1
minute.maid,2368,2.26,0,1.99,0
minute.maid,2944,2.26,0,1.99,0
minute.maid,3328,2.26,0,1.99,0
minute.maid,1856,2.26,0,1.99,0
minute.maid,2560,2.26,0,1.99,0
minute.maid,8704,2.26,0,1.99,0
minute.maid,38143.99998,1.29,1,1.99,1
minute.maid,2560,2.26,0,1.99,0
minute.maid,3072,2.26,0,1.99,0
minute.maid,11328,1.74,0,1.99,1
minute.maid,21568,1.99,1,1.99,0
minute.maid,4224,2.49,0,1.99,0
minute.maid,3968,2.38,0,1.99,0
minute.maid,44480,2.19,1,1.99,0
minute.maid,7616,2.66,0,1.99,0
minute.maid,35136,1.99,1,1.99,0
minute.maid,4992,2.66,0,1.99,0
minute.maid,5632,2.66,0,1.99,0
minute.maid,6336,2.66,0,1.99,0
minute.maid,20672,1.99,1,1.99,0
minute.maid,6144,2.67,0,1.99,0
minute.maid,4096,2.69,0,1.99,0
minute.maid,8192,2.69,0,1.99,0
minute.maid,6656,2.69,0,1.99,0
minute.maid,7168,2.41,0,1.99,0
minute.maid,15104,1.99,1,1.99,0
minute.maid,5312,2.34,1,1.99,0
minute.maid,6272,2.69,0,1.99,0
minute.maid,35392,2.29,1,1.99,0
minute.maid,11968,2.68,0,1.99,0
minute.maid,5184,2.65,1,1.99,0
minute.maid,4608,1.99,0,1.99,0
minute.maid,76863.99997,1.99,1,1.99,0
minute.maid,4032,1.99,0,1.99,0
minute.maid,4544,2.66,0,1.99,0
minute.maid,12544,1.99,1,1.99,0
minute.maid,4864,1.99,0,1.99,0
minute.maid,9152,2.66,0,1.99,0
minute.maid,12800,1.99,1,1.99,0
minute.maid,6720,1.99,0,1.99,0
minute.maid,2688,2.66,0,1.99,0
minute.maid,17408,1.99,1,1.99,0
minute.maid,1408,2.66,0,1.99,0
minute.maid,3584,2.66,0,1.99,0
minute.maid,3456,2.66,0,1.99,0
minute.maid,20800,1.99,1,1.99,0
minute.maid,2752,2.66,0,1.99,0
minute.maid,2624,2.69,0,1.99,0
minute.maid,2752,2.69,0,1.99,0
minute.maid,3008,2.69,0,1.99,0
minute.maid,11840,2.04,1,1.99,0
minute.maid,2880,2.19,1,1.99,0
minute.maid,3904,2.69,0,1.99,0
minute.maid,20416,2.29,1,1.99,0
minute.maid,3072,2.69,0,1.99,0
minute.maid,2432,2.65,1,1.99,0
minute.maid,32576,1.99,1,1.99,0
minute.maid,20544,1.99,1,1.99,0
minute.maid,5312,1.69,0,1.99,1
minute.maid,6848,1.69,0,1.99,1
minute.maid,15360,1.99,1,1.99,0
minute.maid,5248,2.69,0,1.99,0
minute.maid,3392,2.49,0,1.99,0
minute.maid,29311.99999,2.19,1,1.99,0
minute.maid,11392,2.17,1,1.99,0
minute.maid,12928,1.99,0,1.99,0
minute.maid,12416,1.99,0,1.99,0
minute.maid,59136,1.69,1,1.99,1
minute.maid,16128,1.69,0,1.99,1
minute.maid,7040,1.98,1,1.99,1
minute.maid,7232,1.85,0,1.99,1
minute.maid,6912,1.85,0,1.99,1
minute.maid,7040,1.85,0,1.99,1
minute.maid,47744.00002,1.49,1,1.99,1
minute.maid,22720,1.82,0,1.99,1
minute.maid,56192,1.69,1,1.99,1
minute.maid,17216,1.75,0,1.99,1
minute.maid,11520,1.99,0,1.99,0
minute.maid,12672,1.99,0,1.99,0
minute.maid,4032,2.39,0,1.99,0
minute.maid,29696.00001,1.79,1,1.99,1
minute.maid,72704.00003,2.39,0,1.99,0
minute.maid,120384,1.69,1,1.99,1
minute.maid,18624,1.69,0,1.99,1
minute.maid,3648,2.39,0,1.99,0
minute.maid,2048,2.39,0,1.99,0
minute.maid,3392,2.39,0,1.99,0
minute.maid,2624,2.39,0,1.99,0
minute.maid,3328,2.39,0,1.99,0
minute.maid,22079.99999,2.39,0,1.99,0
minute.maid,4352,2.26,0,1.99,0
minute.maid,6336,2.26,0,1.99,0
minute.maid,2752,2.26,0,1.99,0
minute.maid,2752,2.26,0,1.99,0
minute.maid,52927.99998,1.69,1,1.99,1
minute.maid,22784,2.26,0,1.99,0
minute.maid,12672,1.69,0,1.99,1
minute.maid,3008,2.26,0,1.99,0
minute.maid,3648,2.26,0,1.99,0
minute.maid,3136,2.26,0,1.99,0
minute.maid,2944,2.26,0,1.99,0
minute.maid,4288,2.26,0,1.99,0
minute.maid,16448,2.26,0,1.99,0
minute.maid,155776,1.29,1,1.99,1
minute.maid,3264,2.26,0,1.99,0
minute.maid,17088,1.75,0,1.99,1
minute.maid,3968,2.39,0,1.99,0
minute.maid,4288,2.19,0,1.99,0
minute.maid,70144.00001,1.99,1,1.99,0
minute.maid,43968.00002,1.99,0,1.99,0
minute.maid,8320,2.2,0,1.99,0
minute.maid,26624.00001,2.49,1,1.99,0
minute.maid,17216,2.49,1,1.99,0
minute.maid,5248,2.59,0,1.99,0
minute.maid,4032,2.4,0,1.99,0
minute.maid,5376,1.99,0,1.99,0
minute.maid,374400.0002,1.27,1,1.99,1
minute.maid,30080,1.27,0,1.99,1
minute.maid,6016,2.26,0,1.99,0
minute.maid,25791.99999,1.99,1,1.99,0
minute.maid,7552,1.99,0,1.99,0
minute.maid,14976,1.89,0,1.99,1
minute.maid,62208.00001,1.99,1,1.99,0
minute.maid,17280,2.1,0,1.99,0
minute.maid,5952,2.79,0,1.99,0
minute.maid,51391.99998,2.09,1,1.99,0
minute.maid,3584,2.79,0,1.99,0
minute.maid,3520,2.79,0,1.99,0
minute.maid,5760,2.79,0,1.99,0
minute.maid,54655.99999,2.09,1,1.99,0
minute.maid,4544,2.82,0,1.99,0
minute.maid,2624,2.89,0,1.99,0
minute.maid,3072,2.89,0,1.99,0
minute.maid,5952,2.99,0,1.99,0
minute.maid,34751.99999,2.59,1,1.99,0
minute.maid,3904,2.99,0,1.99,0
minute.maid,6208,2.99,0,1.99,0
minute.maid,23936.00001,2.39,1,1.99,0
minute.maid,3840,2.99,0,1.99,0
minute.maid,54784.00003,1.99,1,1.99,0
minute.maid,3968,2.99,0,1.99,0
minute.maid,4864,2.99,0,1.99,0
minute.maid,5248,2.99,0,1.99,0
minute.maid,30464.00001,2.19,1,1.99,0
minute.maid,3776,2.99,0,1.99,0
minute.maid,5376,2.99,0,1.99,0
minute.maid,11072,2.99,0,1.99,0
minute.maid,43199.99999,1.99,1,1.99,0
minute.maid,6720,2.74,0,1.99,0
minute.maid,10304,1.99,0,1.99,0
minute.maid,7360,2.66,0,1.99,0
minute.maid,44607.99999,1.99,1,1.99,0
minute.maid,4864,2.66,0,1.99,0
minute.maid,7040,2.66,0,1.99,0
minute.maid,6720,2.66,0,1.99,0
minute.maid,37248,1.99,1,1.99,0
minute.maid,6528,2.66,0,1.99,0
minute.maid,5120,2.69,0,1.99,0
minute.maid,5760,2.69,0,1.99,0
minute.maid,4608,2.69,0,1.99,0
minute.maid,5312,2.69,0,1.99,0
minute.maid,20416,2.02,1,1.99,0
minute.maid,6656,2.69,0,1.99,0
minute.maid,29184,2.29,1,1.99,0
minute.maid,12160,2.19,1,1.99,0
minute.maid,1664,2.99,0,1.99,0
minute.maid,2752,2.99,0,1.99,0
minute.maid,5376,2.99,0,1.99,0
minute.maid,20992,1.99,1,1.99,0
minute.maid,3648,2.73,0,1.99,0
minute.maid,2944,2.99,0,1.99,0
minute.maid,16128,1.99,1,1.99,0
minute.maid,2368,2.99,0,1.99,0
minute.maid,19008,1.99,1,1.99,0
minute.maid,7424,1.99,0,1.99,0
minute.maid,5760,2.99,0,1.99,0
minute.maid,11136,1.99,1,1.99,0
minute.maid,6016,1.99,0,1.99,0
minute.maid,9920,1.99,0,1.99,0
minute.maid,6656,1.99,0,1.99,0
minute.maid,8512,1.99,0,1.99,0
minute.maid,4160,2.46,0,1.99,0
minute.maid,54848,1.79,1,1.99,1
minute.maid,6848,2.39,0,1.99,0
minute.maid,9920,2.39,0,1.99,0
minute.maid,8896,2.39,0,1.99,0
minute.maid,43391.99999,1.79,1,1.99,1
minute.maid,6784,2.39,0,1.99,0
minute.maid,4224,2.49,0,1.99,0
minute.maid,6976,2.49,0,1.99,0
minute.maid,6144,2.49,0,1.99,0
minute.maid,5696,2.49,0,1.99,0
minute.maid,26944,2,1,1.99,0
minute.maid,4544,2.19,1,1.99,0
minute.maid,9024,2.49,0,1.99,0
minute.maid,48000.00001,2.29,1,1.99,0
minute.maid,6720,2.49,0,1.99,0
minute.maid,6336,2.45,1,1.99,0
minute.maid,13120,1.99,1,1.99,0
minute.maid,2880,1.97,0,1.99,1
minute.maid,4736,1.85,0,1.99,1
minute.maid,3968,1.95,0,1.99,1
minute.maid,4544,2.22,0,1.99,0
minute.maid,13312,1.49,0,1.99,1
minute.maid,2240,2.26,0,1.99,0
minute.maid,3904,2.12,0,1.99,0
minute.maid,4096,1.99,0,1.99,0
minute.maid,5376,1.99,0,1.99,0
minute.maid,2112,2.03,0,1.99,0
minute.maid,2304,2.14,0,1.99,0
minute.maid,4032,1.99,0,1.99,0
minute.maid,6464,1.99,1,1.99,0
minute.maid,5632,1.99,0,1.99,0
minute.maid,3072,2.13,0,1.99,0
minute.maid,5504,2.49,1,1.99,0
minute.maid,5440,2.49,1,1.99,0
minute.maid,3072,2.52,0,1.99,0
minute.maid,2944,2.25,0,1.99,0
minute.maid,3712,1.99,0,1.99,0
minute.maid,78016.00001,1.99,1,1.99,0
minute.maid,3392,2.25,0,1.99,0
minute.maid,6720,2.27,0,1.99,0
minute.maid,17984,1.99,1,1.99,0
minute.maid,5632,2.28,0,1.99,0
minute.maid,15424,1.99,1,1.99,0
minute.maid,14208,2.09,0,1.99,0
minute.maid,3968,2.66,0,1.99,0
minute.maid,22464,1.99,1,1.99,0
minute.maid,6144,2.66,0,1.99,0
minute.maid,2496,2.66,0,1.99,0
minute.maid,3200,2.66,0,1.99,0
minute.maid,2944,2.66,0,1.99,0
minute.maid,19776,1.99,1,1.99,0
minute.maid,3072,2.67,0,1.99,0
minute.maid,2240,2.69,0,1.99,0
minute.maid,2816,2.69,0,1.99,0
minute.maid,2112,2.69,0,1.99,0
minute.maid,4800,3.17,0,1.99,0
minute.maid,66303.99999,1.99,1,1.99,0
minute.maid,2304,3.17,0,1.99,0
minute.maid,3392,3.17,0,1.99,0
minute.maid,2816,3.17,0,1.99,0
minute.maid,35840,2.19,1,1.99,0
minute.maid,2368,3.17,0,1.99,0
minute.maid,3328,3.17,0,1.99,0
minute.maid,9536,3.17,0,1.99,0
minute.maid,57856.00001,1.99,1,1.99,0
minute.maid,4736,2.8,0,1.99,0
minute.maid,2496,3.17,0,1.99,0
minute.maid,50239.99999,1.99,1,1.99,0
minute.maid,2368,3.17,0,1.99,0
minute.maid,44799.99998,1.83,1,1.99,1
minute.maid,5952,2.61,0,1.99,0
minute.maid,53951.99998,1.49,1,1.99,1
minute.maid,17856,1.82,0,1.99,1
minute.maid,9920,2.09,0,1.99,0
minute.maid,30976,1.94,1,1.99,1
minute.maid,10304,1.66,0,1.99,1
minute.maid,10688,1.7,0,1.99,1
